filename	onset	offset	event_label
1606.wav	5.25251686828729	6.62251686828729	Speech
1606.wav	8.665871993841114	9.154941993841113	Speech
1606.wav	9.52376363720143	10.0	Speech
1607.wav	8.262383396523273	8.903358396523274	Speech
1608.wav	1.1655501412688265	2.084371002946831	Cat
1608.wav	3.1546893495187183	6.161602762265384	Cat
1609.wav	2.9543555679146536	3.829321554309211	Cat
1609.wav	4.107150387587823	4.566628387587823	Cat
1609.wav	5.426031581030524	6.627074581030524	Cat
1609.wav	8.238380033901871	9.229604033901873	Cat
1609.wav	9.73623305601238	10.0	Cat
161.wav	7.549379843775171	10.0	Speech
1610.wav	6.724654658357433	7.406468658357433	Speech
1611.wav	7.704500430936135	8.021099070391918	Speech
1612.wav	2.7480163397047987	3.268560339704799	Speech
1613.wav	3.797241815874268	5.392502586849325	Speech
1613.wav	8.177229396975742	8.811469396975744	Speech
1614.wav	8.476025790648878	8.819835314458402	Speech
1614.wav	9.333935063144418	9.96615706314442	Speech
1615.wav	3.2673859268133927	4.281308829307724	Cat
1615.wav	8.599648131462112	9.805112984069822	Cat
1617.wav	1.426282663352047	3.503557074328308	Cat
1617.wav	5.779172605557946	6.653684605557946	Cat
1619.wav	1.918681541489296	2.3205405414892963	Speech
1619.wav	5.595542385722303	6.907038984361759	Speech
1619.wav	7.674159706741882	8.294386464111497	Speech
162.wav	1.7453403733179775	3.3763833733179776	Speech
1620.wav	6.354853886618496	7.116735886618496	Cat
1620.wav	9.58207390078626	10.0	Cat
1621.wav	1.4627085441539187	2.6862591568998653	Cat
1621.wav	3.8328803253377197	4.6184132051563145	Cat
1621.wav	5.4825167580165255	6.8223991536989725	Cat
1621.wav	8.398513922459461	9.21955692245946	Cat
1622.wav	0.2871452898967078	3.32662868046838	Cat
1623.wav	5.9947960993887595	7.703050067642728	Cat
1624.wav	2.465438329254652	3.7391113292546514	Cat
1624.wav	8.315295767741668	9.548894758617703	Cat
1625.wav	3.6836506444921286	7.617389943663197	Cat
1627.wav	8.357561464800439	9.82806033101359	Cat
1628.wav	9.376571160890649	9.709314925062984	Dog
1629.wav	8.054368998331311	8.702645642322242	Cat
163.wav	5.930945263656924	6.232215104926765	Speech
163.wav	7.0473981417974665	7.862341141797465	Speech
163.wav	9.003654934140181	9.888688934140179	Speech
1630.wav	7.775400611088421	9.036058207460304	Speech
1630.wav	9.738662138156142	10.0	Speech
1631.wav	9.347903161971107	9.928016161971108	Speech
1633.wav	7.6234372017180805	9.14686120171808	Speech
1634.wav	9.66816302486487	10.0	Speech
1635.wav	7.610445569273101	8.067905569273101	Dog
1638.wav	1.7995929469323806	2.6756469469323805	Cat
1638.wav	2.8657278365912404	3.62760983659124	Cat
1638.wav	4.260816369187819	5.022698369187818	Cat
1638.wav	6.478270978176826	7.388678978176826	Cat
1638.wav	8.460631370675333	10.0	Cat
1640.wav	1.7115041941291909	3.552910089820801	Speech
1641.wav	4.866789926588415	6.646252650651967	Cat
1642.wav	8.521688234164902	9.477039234164902	Cat
1645.wav	6.511973063683465	7.0506800636834654	Speech
1646.wav	8.664405169035941	10.0	Alarm_bell_ringing
1647.wav	1.9581522847270787	2.8284922847270786	Cat
1647.wav	4.982224238617817	6.73279025462016	Cat
1648.wav	7.111391643443921	8.553681643443921	Cat
1649.wav	4.405955021479927	4.822599012409632	Dog
1650.wav	2.7542769077300626	3.82486647689106	Cat
1651.wav	9.016082681111053	9.884404676575905	Cat
1652.wav	1.3773242651846938	2.0126982651846936	Cat
1653.wav	4.098962077231222	6.617918993330994	Speech
1653.wav	8.039299907799384	8.567190907799384	Speech
1653.wav	8.753913425226242	9.188312425226243	Speech
1654.wav	8.787766592522441	10.0	Speech
1655.wav	8.913902194222096	9.539684194222094	Speech
1656.wav	1.2949750985877286	2.865156098587729	Speech
1657.wav	2.543420148245454	3.028023148245454	Cat
1657.wav	3.8654840199463423	5.83662951371655	Cat
1659.wav	0.5395829078521551	2.068148472053223	Cat
1659.wav	3.1462980059140864	4.025504005914087	Cat
166.wav	7.012049214493597	7.933205214493598	Speech
1661.wav	3.976321611158149	10.0	Running_water
1662.wav	3.5306277439487164	4.782078743948716	Speech
1662.wav	5.780779023836619	6.8097130238366175	Speech
1663.wav	2.4043966003569373	3.279773755456379	Cat
1667.wav	6.492354640923264	7.390517640923266	Cat
1668.wav	5.134508476377932	5.444122988849587	Dog
1668.wav	6.882391350548358	7.254568221296657	Dog
167.wav	6.40341329713668	6.809717152011964	Speech
1670.wav	8.079447781221843	10.0	Speech
1673.wav	0.7742552378269449	1.7654792378269448	Cat
1673.wav	3.943420078080609	4.769066078080608	Cat
1673.wav	9.296607806489007	9.944884450479938	Cat
1674.wav	1.3496983371350624	2.375934164799461	Speech
1674.wav	3.2263629349060787	5.188924934906079	Speech
1674.wav	7.760000121360563	10.0	Speech
1677.wav	5.845832906258558	7.119505906258558	Cat
1678.wav	8.603936075025814	9.983165075025816	Speech
1681.wav	1.4020545209608797	2.39327852096088	Cat
1681.wav	5.073904376594134	5.541273991106607	Cat
1681.wav	8.151186889138126	8.780483889138125	Cat
1682.wav	3.6541436666957474	4.066955458078969	Speech
1685.wav	6.3090234677617065	6.784034467761708	Cat
1686.wav	9.725653466182496	10.0	Speech
1687.wav	3.27570828815192	5.055322800623576	Cat
1687.wav	7.789884179976318	8.68958917997632	Cat
1687.wav	8.852640877169694	9.909579652679897	Cat
1688.wav	7.214802389311055	9.983963387043481	Speech
1690.wav	7.4552489309271435	10.0	Cat
1693.wav	0.8164897610960749	1.8540177610960749	Cat
1693.wav	6.555746713934666	7.040349713934666	Cat
1695.wav	6.240071470260443	9.439228927350511	Speech
1699.wav	7.260346121702809	7.685062674990791	Speech
1699.wav	8.273357795564001	8.965670720734071	Speech
1700.wav	6.549894971131426	7.272683971131426	Speech
1701.wav	3.3345484311034506	3.7940264311034495	Cat
1701.wav	9.655342312123773	10.0	Cat
1705.wav	3.533373979256873	5.597257945398159	Cat
1705.wav	8.298915847974525	9.395310405797657	Cat
1706.wav	7.245814984032163	8.164635845710167	Cat
1707.wav	0.3268976273319278	2.035151595585896	Cat
1708.wav	4.741023811014854	5.3442664414003405	Cat
1708.wav	7.208301307846475	8.234220849725471	Cat
1708.wav	9.05852719283414	9.830862793741169	Cat
1709.wav	0.10319497245518276	1.0944189724551827	Cat
171.wav	3.9931207271154916	4.564344727115492	Alarm_bell_ringing
1710.wav	8.77209534223627	9.47887534223627	Speech
1712.wav	5.455058771647604	6.471067771647603	Cat
1712.wav	7.255367232877278	9.239639500693832	Cat
1715.wav	3.2688101739294013	4.089853173929401	Cat
1716.wav	8.549351340464908	9.575587168129307	Speech
1717.wav	5.909886898907398	6.539092898907398	Cat
1717.wav	9.353024488483422	10.0	Cat
1718.wav	9.041669755830112	10.0	Alarm_bell_ringing
1719.wav	3.748600780249933	4.254224363016372	Cat
1719.wav	7.23252653315918	8.108580533159179	Cat
1719.wav	8.520255452637569	8.987625067150038	Cat
1722.wav	9.098624099040867	9.388873099040866	Dog
1723.wav	0.7062836940086401	1.33850569400864	Speech
1723.wav	2.0662673467640498	2.5553373467640497	Speech
1723.wav	6.079602832963227	6.894545832963227	Speech
1724.wav	6.575285621184852	7.257099621184852	Speech
1724.wav	8.060290316243162	9.172263105358807	Speech
1725.wav	2.823249733033453	5.24760158620018	Cat
1728.wav	0.3613287362756625	1.2042386944683696	Cat
1728.wav	3.980718485567616	4.583961115953104	Cat
1728.wav	6.553424778896367	7.61036355440657	Cat
1728.wav	8.69244612814404	10.0	Cat
1729.wav	8.50715690401837	8.993664840526304	Alarm_bell_ringing
1730.wav	4.458339032972306	7.867069032972306	Dog
1732.wav	4.5931389538071485	6.1633199538071475	Speech
1732.wav	9.222073681362893	9.782209681362893	Speech
1734.wav	9.708876123864089	10.0	Cat
1736.wav	3.2049954606596334	6.01806550499962	Speech
1738.wav	5.940761129660412	7.914638680680819	Speech
1739.wav	4.95180715989342	5.751353159893419	Cat
1740.wav	2.1912622617662967	3.50397400409548	Cat
1740.wav	6.429670121904534	7.871960121904534	Cat
1740.wav	9.116015371842787	9.90590199315798	Cat
1741.wav	7.173695758362625	8.447436758362624	Cat
1742.wav	1.3263024634812666	1.6275723047511077	Speech
1742.wav	3.1977701951562185	4.67695136735119	Speech
1742.wav	6.6014704857727065	7.667751485772706	Speech
1744.wav	2.4941431295777408	3.2803331295777407	Cat
1744.wav	3.6757091021475916	6.892227748400232	Cat
1745.wav	1.4132935453871185	2.4293025453871184	Cat
1745.wav	6.8788336555156935	8.079876655515694	Cat
1746.wav	3.5943118467303212	4.515467846730321	Speech
1747.wav	2.861592910730946	4.421421436822236	Cat
1749.wav	2.95552671691033	6.508905401717587	Speech
175.wav	3.2987616379624165	3.609895424810489	Alarm_bell_ringing
175.wav	4.861244714506022	5.220518714506022	Alarm_bell_ringing
175.wav	6.4832291699933	6.8034331699933	Alarm_bell_ringing
1750.wav	0.4361737645831524	1.084450408574082	Cat
1750.wav	3.820412148200608	4.602906148200606	Cat
1750.wav	5.071831865834962	6.808481026441682	Cat
1750.wav	9.343479700951585	9.865656571699883	Cat
1751.wav	4.693329557924046	5.036413458150803	Dog
1752.wav	7.076466288129977	7.950978288129977	Cat
1753.wav	0.15843282580160134	1.0533307849852749	Cat
1753.wav	9.16246366683593	9.765706297221417	Cat
1754.wav	6.240050714035286	6.7224767140352855	Dog
1754.wav	8.981785486949788	10.0	Dog
1755.wav	5.063964594181601	5.659384095315389	Cat
1755.wav	9.174223050557051	10.0	Cat
1756.wav	6.0426186415046335	6.343888482774474	Speech
1757.wav	3.3917692535544104	3.8693652535544105	Speech
1758.wav	2.2381381065572468	3.278744354185632	Speech
1758.wav	4.085223895892571	5.944974462785995	Speech
1759.wav	0.8564367285953957	2.7268569239635485	Cat
1759.wav	8.776339157830456	10.0	Cat
1762.wav	1.7602352800401984	2.0959949172284067	Speech
1765.wav	6.3991544031312415	7.111875403131242	Speech
1765.wav	9.52035917198942	10.0	Speech
1766.wav	1.7477873865199085	2.1089663865199086	Dishes
1766.wav	3.3078372980641517	3.7670432980641513	Dishes
1766.wav	5.286894903011408	7.170007118510449	Dishes
1768.wav	6.9464718008845905	7.359396800884589	Dishes
1768.wav	8.582041128518107	9.844195128518107	Dishes
177.wav	1.5167862321132513	1.8316612321132515	Alarm_bell_ringing
177.wav	6.185950928056196	10.0	Alarm_bell_ringing
1771.wav	6.576845721036657	7.817525721036657	Speech
1773.wav	8.335833634094563	9.02562955246191	Dishes
1779.wav	5.333239124483616	7.224078124483617	Speech
1779.wav	8.473751990335977	8.818400516413075	Speech
1780.wav	9.253280599825981	9.887520599825981	Speech
1781.wav	8.614154255780933	8.984766255780931	Dishes
1783.wav	7.840798529387317	8.247102384262599	Speech
1786.wav	4.571239507304566	7.216228169436084	Speech
1789.wav	5.620914775570671	7.407426852549323	Speech
1789.wav	7.929252277816769	9.065669277816768	Speech
1790.wav	2.7589095582241523	4.1589095582241535	Dishes
1790.wav	8.219465766778951	10.0	Dishes
1791.wav	8.159760452306637	8.572572243689859	Speech
1791.wav	9.1814536512435	9.863267651243499	Speech
1792.wav	1.9607799140920736	2.396743632912936	Dishes
1792.wav	4.954615188219983	6.714093188219984	Dishes
1796.wav	1.1229838329941728	1.5757728329941731	Dishes
1797.wav	7.841498903092329	8.58374793002625	Dishes
1798.wav	1.923838945173916	3.683316945173916	Dishes
1798.wav	6.779420531815286	7.203955531815286	Dishes
18.wav	2.537007728659486	3.788458728659486	Speech
1801.wav	5.890294047222402	6.401155725226937	Dishes
1802.wav	7.195509383048216	10.0	Running_water
1805.wav	6.5582811284072555	8.836444128407258	Speech
1809.wav	0.6500225273513988	1.3288433890294034	Dishes
1809.wav	3.836730405609793	4.336050133500948	Dishes
181.wav	8.920511174067569	9.735454174067566	Speech
1810.wav	3.709095594126296	5.840660219976636	Speech
1810.wav	7.164031663667232	7.814394475458614	Speech
1811.wav	3.297131294457813	7.8785047749121215	Speech
1812.wav	3.8027391452323753	6.235256145232374	Speech
1812.wav	6.669643203421622	7.249756203421622	Speech
1812.wav	8.716822358315131	9.423602358315131	Speech
1813.wav	2.2132603965802566	2.905573321750325	Speech
1814.wav	9.572785522093255	10.0	Speech
1816.wav	5.621434129970188	6.027737984845473	Speech
1816.wav	6.39494930139263	8.254699868286053	Speech
1818.wav	3.3955509359194314	3.690199461996528	Dishes
1818.wav	4.546344534164083	4.8701313822366465	Dishes
182.wav	4.77818319380874	5.184487048684024	Speech
1822.wav	8.648195396277679	9.685723396277679	Cat
1823.wav	8.085765518878645	8.574835518878645	Speech
1828.wav	1.7735546613242723	2.538974162458059	Speech
1829.wav	5.9151374175532245	10.0	Blender
183.wav	7.230347584854614	7.683612584854614	Dog
1831.wav	8.874755637571484	10.0	Speech
1832.wav	1.412763238068309	1.6933981587032296	Dishes
1832.wav	5.833798249896753	6.138197249896753	Dishes
1832.wav	8.30830495103013	8.90961995103013	Dishes
1835.wav	2.4858204555546344	2.9103554555546345	Dishes
1835.wav	8.675318032727809	10.0	Dishes
1836.wav	1.7125941585955433	3.844158784445883	Speech
1837.wav	9.317589294355937	10.0	Frying
1839.wav	3.9785922976675177	5.626982297667516	Speech
1839.wav	7.891591403364324	8.778008403364327	Speech
184.wav	5.3708028996309505	5.828444622986959	Dog
1841.wav	4.694377805161153	5.0333347212609265	Speech
1842.wav	3.910210116541188	4.22680875599697	Speech
1842.wav	6.034278992791696	7.146251781907344	Speech
1843.wav	7.890113567144263	9.026530567144263	Speech
1844.wav	2.9624264708818675	3.7428114708818674	Dishes
1845.wav	5.9302979928133785	7.689775992813378	Dishes
1851.wav	6.627635423398076	7.724029981221205	Dishes
1852.wav	2.9493299503755566	3.5143639503755573	Dishes
1854.wav	8.308017313355009	9.07940031335501	Dishes
1857.wav	7.092009174256494	10.0	Frying
1858.wav	1.1383903288416264	1.7064173288416264	Dishes
1858.wav	8.225219239803497	8.826534239803498	Dishes
1860.wav	1.1304523071768129	3.0470235384531734	Speech
1860.wav	5.5679561236945725	6.489112123694572	Speech
1861.wav	3.2948825702797677	3.6560615702797667	Dishes
1861.wav	3.8783198399940164	5.544824767350416	Dishes
1861.wav	6.635331940673871	7.088120940673871	Dishes
1861.wav	7.858515787573077	9.096781060555713	Dishes
1862.wav	8.25142201923823	10.0	Running_water
1865.wav	2.2279484881144667	4.408854829141171	Speech
1867.wav	6.723017659059602	7.524196659059602	Speech
1869.wav	0.9336494686658824	2.325917042362028	Speech
1872.wav	4.816897264401391	10.0	Running_water
1874.wav	5.551017982351374	6.131130982351374	Speech
1874.wav	9.304945962644407	10.0	Speech
1878.wav	7.875826742963015	10.0	Speech
1879.wav	2.109062672270951	2.6122596722709512	Dishes
1879.wav	3.778171513243025	5.193069472426698	Dishes
188.wav	4.489184776312649	6.120227776312648	Speech
1881.wav	2.364594704881812	3.241011704881812	Dishes
1881.wav	4.41442866974212	5.391287558310983	Dishes
1881.wav	8.613239982745434	8.937026830817997	Dishes
1884.wav	4.051431923945011	4.652746923945012	Dishes
1884.wav	8.239075787118356	8.701683496868922	Dishes
1897.wav	7.841794087490536	10.0	Blender
1899.wav	7.227183734197317	8.22026218852561	Dishes
19.wav	2.72907217064298	3.20612417064298	Speech
1900.wav	7.063496197286769	7.364766038556612	Speech
1908.wav	9.723575770300624	10.0	Speech
1909.wav	9.476238214694902	9.815195130794676	Speech
1912.wav	4.101474346373133	6.3370318169266975	Dishes
1915.wav	8.198989771844362	9.372277753703774	Speech
1916.wav	0.7790394751811476	1.3439824751811476	Dishes
1916.wav	3.3945562906931013	4.084352209060448	Dishes
1918.wav	7.352637472075275	8.182977472075276	Dishes
192.wav	7.299172623012439	8.16518162301244	Alarm_bell_ringing
1920.wav	3.420434796425155	6.851528555788684	Speech
1920.wav	9.578662423834317	10.0	Speech
1921.wav	2.969824424358014	3.3231574243580138	Dishes
1921.wav	5.533234651357121	5.9860236513571214	Dishes
1921.wav	7.011861627844247	8.952065627844247	Dishes
1923.wav	1.852480725622868	2.4174237256228683	Dishes
1923.wav	3.92974594972807	4.981539758711147	Dishes
1924.wav	0.1991345700918109	0.7655291279149401	Dishes
1924.wav	2.4628221182733023	3.1526180366406487	Dishes
1924.wav	3.547279936125312	4.009887645875878	Dishes
1924.wav	5.818163479654795	6.383197479654795	Dishes
1925.wav	9.213994638616292	9.720525250861193	Speech
1927.wav	3.697688039037164	4.919093934728775	Speech
1927.wav	8.956054124638056	9.770997124638058	Speech
1928.wav	1.8017535230397288	2.096402049116826	Dishes
1928.wav	5.498086762718262	5.853778372695586	Dishes
1930.wav	3.393836042613306	4.123405042613306	Speech
1930.wav	4.471463506895838	6.902846506895838	Speech
1931.wav	4.305978451776889	5.263075957445825	Dishes
1934.wav	0.5876949363653403	3.0118445962292864	Dishes
1934.wav	7.378856031252679	7.63912803125268	Dishes
1937.wav	6.476485326261879	6.847029326261879	Dishes
1937.wav	7.530730018215798	8.94921074383938	Dishes
1937.wav	9.158894941553903	10.0	Dishes
1938.wav	6.126107347696668	10.0	Frying
194.wav	7.648075248879281	7.968687248879282	Alarm_bell_ringing
1941.wav	4.475083058280295	5.0328150582802955	Speech
1942.wav	4.388982175512063	4.823449175512064	Dishes
1943.wav	1.3259742294682366	2.6717558376227437	Dishes
1943.wav	5.102192909071637	5.463371909071636	Dishes
1943.wav	7.269255480456956	8.687736206080539	Dishes
1945.wav	2.8223910525492637	3.3873340525492637	Dishes
1945.wav	8.422992418973875	8.716212373622401	Dishes
1945.wav	9.708259129160137	10.0	Dishes
1946.wav	0.8301687020498185	1.1968126929795238	Dishes
1948.wav	2.1190523565606103	2.7203673565606104	Dishes
1948.wav	4.030495388950996	4.529815116842152	Dishes
1948.wav	8.179034844647704	10.0	Dishes
1949.wav	2.6219607878612567	3.1820967878612567	Speech
195.wav	9.331141034469493	9.808737034469493	Speech
1950.wav	3.237048137865377	3.7402451378653776	Dishes
1954.wav	2.751903936905061	4.171767882483293	Speech
1956.wav	4.355707252763769	4.996682252763769	Speech
1957.wav	4.491604159150524	5.385005159150523	Dishes
1959.wav	7.0750014137509885	7.331509350258925	Dishes
196.wav	3.1346835558133104	5.372325279169319	Alarm_bell_ringing
196.wav	6.947877450817192	7.262684450817192	Alarm_bell_ringing
196.wav	9.319365446974963	9.80224526556907	Alarm_bell_ringing
1960.wav	0.7534737578261923	4.3902537578261915	Frying
1962.wav	3.706583166539069	4.583000166539068	Dishes
1965.wav	1.0863324213736445	2.172543028118699	Dishes
1965.wav	4.942082642253458	5.295415642253458	Dishes
1965.wav	8.814054456389774	9.276662166140342	Dishes
1966.wav	6.310813498760113	7.390654498760113	Speech
1966.wav	7.568463518056103	8.046059518056103	Speech
1967.wav	9.593899927387207	10.0	Speech
197.wav	8.393296475620026	8.806108267003246	Speech
1970.wav	2.194074859977308	3.666636859977308	Speech
1970.wav	3.950162327242287	5.131182327242287	Speech
1971.wav	0.42061105013935135	1.8206110501393515	Dishes
1971.wav	7.386573328750132	7.962809156414533	Dishes
1973.wav	0.1022919790247548	1.6246499790247548	Dishes
1973.wav	4.126098424038996	4.449885272111558	Dishes
1973.wav	8.494614226604478	9.091099226604475	Dishes
1975.wav	6.116809647502759	9.753589647502759	Frying
1976.wav	7.6120821476823215	8.443828147682321	Speech
1977.wav	7.714416635585662	10.0	Speech
198.wav	7.968199283298677	10.0	Speech
1980.wav	5.071655796002867	7.750114159599935	Speech
1980.wav	9.11054283193498	9.536801335336339	Speech
1981.wav	5.855531984483143	6.578320984483143	Speech
1984.wav	2.9787179728852764	4.451279972885276	Speech
1984.wav	5.752342217321487	7.275766217321486	Speech
1984.wav	8.21029466498661	9.431700560678221	Speech
1985.wav	8.325030118160203	9.031810118160204	Speech
1988.wav	2.320051793525271	2.940278550894885	Speech
1988.wav	8.004519981565425	8.617172981565425	Speech
1989.wav	0.3714813353914818	1.8938393353914817	Dishes
199.wav	2.226854413466933	7.947398413466932	Alarm_bell_ringing
199.wav	8.253695917283348	10.0	Alarm_bell_ringing
1992.wav	2.383483375938748	3.304639375938748	Speech
1992.wav	3.649518917334684	6.234428479950468	Speech
1993.wav	7.198678997266611	8.640968997266611	Cat
1995.wav	0.4228385792692045	2.7316440489562144	Dishes
1995.wav	3.8400532655193595	4.120688186154282	Dishes
1995.wav	7.197265255020097	7.525156255020097	Dishes
1996.wav	4.285819171300739	6.3504450216408745	Speech
1998.wav	0.51858439461131	3.2523032154729883	Dishes
2000.wav	1.5195192228345415	2.153759222834541	Speech
2008.wav	2.7578961550813457	3.529279155081346	Dishes
2008.wav	9.243790879213163	9.810185437036289	Dishes
201.wav	5.3601182832363605	5.676490165322528	Alarm_bell_ringing
2012.wav	9.748918343634811	10.0	Dishes
2016.wav	8.015954422757256	8.892008422757256	Cat
2017.wav	4.744612878516471	5.7017103841854055	Dishes
2018.wav	2.7052021703724973	3.590236170372497	Speech
2018.wav	4.981013210416977	5.795639060757113	Speech
2019.wav	8.87257206425596	10.0	Speech
202.wav	1.5038657900201593	6.486269418138074	Alarm_bell_ringing
2021.wav	9.726584983715716	10.0	Frying
2024.wav	7.839069546400107	10.0	Blender
2025.wav	2.2607330040442633	3.2896670040442633	Speech
2026.wav	4.968887863974843	5.2848968639748435	Dishes
2026.wav	7.262532033600168	9.686681693464113	Dishes
2027.wav	8.219406936678888	8.722603936678887	Dishes
2027.wav	9.247183870956052	9.81357842877918	Dishes
2030.wav	9.32713737987916	10.0	Frying
2031.wav	6.854112543480006	7.4342255434800055	Speech
2036.wav	3.088938825895305	5.520321825895305	Speech
2038.wav	7.969246334934064	8.534280334934065	Dishes
204.wav	8.957198478368955	9.399874215330406	Dog
2041.wav	1.3511086088293718	1.952423608829372	Dishes
2041.wav	2.6193054364221298	3.45087006227247	Dishes
2045.wav	0.7935249960191032	1.7208489960191031	Dishes
2045.wav	2.0789378479248293	2.3735863740019263	Dishes
2045.wav	2.970864053749398	3.251498974384319	Dishes
2045.wav	4.979851242822342	5.936948748491276	Dishes
2047.wav	4.062118486868374	4.4980822056892364	Dishes
2048.wav	3.4212790530229538	3.8443629532497114	Dishes
2053.wav	9.33945805242568	10.0	Dishes
2056.wav	8.910411022360886	9.266102632338212	Dishes
2058.wav	5.5247729159441255	5.7822329159441255	Dishes
2059.wav	7.827026224302621	8.97437316307813	Speech
206.wav	2.7440641100983703	4.91159211009837	Alarm_bell_ringing
206.wav	7.1280761732227855	7.862951135260889	Alarm_bell_ringing
2060.wav	2.0058411391287843	3.266498735500666	Speech
2061.wav	4.734223857769591	5.9151315974527465	Speech
2061.wav	6.263771542270365	7.504451542270365	Speech
2063.wav	0.8204397533733091	1.6353827533733092	Speech
2063.wav	6.746747358418523	7.533550079506958	Speech
2063.wav	8.34933372423219	8.855864336477088	Speech
2063.wav	9.212476459951661	9.740367459951662	Speech
2064.wav	0.6684671234756271	2.1908251234756277	Dishes
2064.wav	3.1839405832283654	3.5505845741580706	Dishes
2064.wav	9.357192510849274	10.0	Dishes
2066.wav	1.3597089830236824	3.71495506868384	Speech
2066.wav	4.099343583621497	5.231718232956252	Speech
2066.wav	6.757354131870568	8.713526622455094	Speech
2067.wav	1.4336974096041442	1.954241409604144	Speech
2067.wav	2.632217555332784	4.606095106353191	Speech
2068.wav	8.151980775722441	9.02839777572244	Dishes
2069.wav	7.960794587861576	9.353062161557721	Speech
2070.wav	2.042996094314934	3.8024740943149333	Dishes
2072.wav	1.0000402556480494	1.4345072556480494	Dishes
2074.wav	1.440821706586724	3.328848706586724	Blender
2075.wav	7.764382884210655	8.100142521398865	Speech
2076.wav	3.3357920081919485	3.6969710081919485	Dishes
2076.wav	5.200824409979152	5.610280192292076	Dishes
2077.wav	7.315224677763039	10.0	Frying
208.wav	7.062347463486189	7.373481250334263	Alarm_bell_ringing
208.wav	7.543117131368503	8.488067716533799	Alarm_bell_ringing
2082.wav	1.7852461249144085	2.8141801249144085	Speech
2082.wav	5.245181802935239	5.765725802935238	Speech
2089.wav	4.664093452422184	6.698152409338283	Dog
2093.wav	5.259751645222002	6.285987472886402	Speech
2100.wav	1.9125012352803104	2.25143523528031	Dog
2100.wav	5.119811657815541	5.5624873947769915	Dog
2100.wav	6.410234518300989	10.0	Dog
2101.wav	4.1270660738541745	5.1933470738541745	Speech
2102.wav	4.377719937305686	5.547878667464417	Dog
2102.wav	6.085739080410359	7.31982071306342	Dog
2102.wav	8.519432459076935	10.0	Dog
2103.wav	7.774782030251878	8.237593821635098	Dog
2103.wav	9.482907460920952	10.0	Dog
2104.wav	2.2094763693054302	2.9364831720265188	Dog
2104.wav	8.29079002266776	10.0	Dog
2105.wav	9.699727263205995	10.0	Cat
2108.wav	2.6966167052264383	2.98382758958018	Dog
2109.wav	0.6096173285247724	0.9861023285247724	Dog
2109.wav	1.6828395080621403	4.428349508062142	Dog
2109.wav	6.796697757700355	7.188443757700355	Dog
2109.wav	9.697638108334806	10.0	Dog
211.wav	8.099684079062563	8.968006074527416	Cat
2111.wav	3.5918433236150165	4.518101827016377	Dog
2111.wav	5.954415480923276	6.8260481339845	Dog
2113.wav	7.444982703282736	10.0	Speech
2115.wav	9.295403703743581	10.0	Speech
2119.wav	6.976700956022032	7.797743956022033	Cat
2122.wav	0.2838811833934952	0.6393460360012049	Dog
2122.wav	1.9619641063636677	3.634254106363668	Dog
2122.wav	7.192656197994523	7.5686879440262675	Dog
2122.wav	7.878130507542138	8.164955507542139	Dog
2122.wav	8.634014709770588	8.885443281199159	Dog
2124.wav	2.149225224371288	3.123805224371288	Dog
2124.wav	5.425735571921637	6.1531275719216385	Dog
2124.wav	9.530054014015	9.915541542359671	Dog
2125.wav	4.846509672641697	5.145783672641698	Dog
2126.wav	1.0207282849942982	1.4835400763775182	Dog
2126.wav	3.540108966068915	4.266979714368235	Dog
2126.wav	5.5839450758671285	5.966892921672118	Dog
2129.wav	3.312621550699192	3.7708981946901208	Speech
2130.wav	9.124743043600374	9.737396043600373	Speech
2131.wav	6.8762091646284125	8.47956156538048	Dog
2138.wav	4.93216952490306	6.819221524903059	Speech
2138.wav	8.378362722196375	9.407296722196373	Speech
2139.wav	0.5619792569094884	1.1871492569094884	Dog
2139.wav	3.8108809973172617	4.785460997317261	Dog
2139.wav	5.069418314418866	6.434285030989825	Dog
214.wav	4.344657442563509	5.410938442563508	Speech
2143.wav	5.924644790410537	6.845800790410537	Speech
2145.wav	9.727624925460963	10.0	Dog
2147.wav	3.4676379468597256	3.8441229468597258	Dog
2149.wav	7.284248812964381	7.904475570333996	Speech
2153.wav	6.5650639563699675	8.202464141807933	Speech
2154.wav	1.2078748182101449	1.474631818210145	Dog
2154.wav	5.190798012355119	7.4455370123551186	Dog
2158.wav	4.70790093653885	6.50588279594928	Speech
2158.wav	7.754599166023329	8.716912091193397	Speech
2159.wav	6.393133699538449	6.652135699538449	Speech
2159.wav	7.810289936621515	8.154099460431038	Speech
216.wav	6.104066273600168	6.420460831423296	Alarm_bell_ringing
216.wav	8.29797436733013	8.880283587660259	Alarm_bell_ringing
2161.wav	2.7388574163851502	3.0724854163851503	Dog
2165.wav	4.8975517031798415	6.031723703179841	Dog
2166.wav	2.85821560131108	3.6007046338634905	Dog
2166.wav	7.683967006258593	8.386178209604347	Dog
2167.wav	1.7725356575861202	2.20629965758612	Dog
2167.wav	7.308493849464997	7.5715097224808705	Dog
2167.wav	9.051519293116806	10.0	Dog
2168.wav	5.176193230986375	5.634469874977306	Speech
2171.wav	1.7149411337848544	3.1854399999980063	Cat
2173.wav	5.225603548576532	5.505784548576533	Speech
2173.wav	7.515486031901405	8.347232031901406	Speech
2173.wav	9.551020723481072	10.0	Speech
2177.wav	7.3020322936487325	8.521821173093757	Dog
2178.wav	2.9909667323902736	3.5131436031385728	Cat
2179.wav	7.160885947329517	10.0	Dog
